dialog_id,speaker,text
9580,spk1," Cook it over a high flame , so that it will be ready quickly . Keep stirring the meat around the frying pan . Don ’ t let the meat stick to the bottom of the pan . "
9580,spk0, Right . What are you doing over there ? 
9580,spk1, I ’ m mixing the sauce . It ’ s my specialty . I make it according to my own secret recipe ! 
9581,spk0,"Bad news , I'm afraid . Our supplier has gone bust . The parts you ordered have arrived at the docks but the handling agent won't release them until someone pays the invoice . We also need to arrange transport to the factory . "
9581,spk1, Don't worry about the cost . Our insurance policy covers us against situations like this . We need those parts urgently . Could you please try to get them here tomorrow ? 
9582,spk0,Do you have any questions you want to ask ? 
9582,spk1," Yes , I'd like to know if there would be any future opportunities for specific training . "
9582,spk0, If necessary there will be . Any other questions ? 
9582,spk1, When will I know your decision ? 
9582,spk0, We'll give you our decision in a few days . How can we get in touch with you ? 
9582,spk1, I can be reached at my office during work hours and at home in the evening . My office phone number and home phone number are in my resume . 
9582,spk0, Thank you for your interest in our company . 
9582,spk1," Thank you , sir . I expect to hear from you as soon as possible . "
9582,spk0, Would you please let the next applicant come in on your way out ? 
9582,spk1, All right . Goodbye . 
9583,spk0,What can I do for you today ? 
9583,spk1, I need to buy a new refrigerator today . 
9583,spk0, Were you looking at a particular refrigerator ? 
9583,spk1, I like that Kenmore refrigerator . 
9583,spk0, This particular refrigerator is a very good choice . 
9583,spk1, Tell me about it . 
9583,spk0," Not only is it affordable , but it comes with all the appliances . "
9583,spk1, What are the appliances ? 
9583,spk0," It has an ice maker , water dispenser , and plenty of room on the inside . "
9583,spk1, I'd like to see it for myself . 
9583,spk0, Go right ahead . 
9583,spk1, I like what I see . 
9584,spk0,May I help you ? 
9584,spk1, Yes . I'd like to send this parcel to Changchun . 
9584,spk0, How do you want to send it ? 
9584,spk1, I guess I'll send it by airmail . 
9584,spk0, Is there anything valuable ? 
9584,spk1," No , there are only some vases . "
9584,spk0, They are fragile articles . They must be packed in a proper strong box . Your light cardboard box won't do . 
9584,spk1, Have you got boxes for sale ? 
9584,spk0, Yes . 
9584,spk1, Is it all right this time ? 
9584,spk0, Yes . Now fill in two customs declarations and one despatch note in English . You'll have to take your parcel to the next window for examination when you have completed the forms . 
9584,spk1, OK . 
9584,spk0, Have you written down your return address ? 
9584,spk1," Yes , I have . "
9585,spk0,"Recycling is big business these days , isn't it ? "
9585,spk1," Yes , it's definitely a growing business . "
9585,spk0, What do you recycle in your plant ? 
9585,spk1, Mainly plastics . Plastics aren ’ t bio degradable - they don ’ t break down easily in the environment - so they shouldn't be thrown away . 
9585,spk0," How is plastic recycled , then ? "
9585,spk1," Well , there are basically two methods . One is to break down the chemicals in the plastic into smaller chemical particles . These can then be used in the production of new chemicals . "
9585,spk0, Is that the method you use here ? 
9585,spk1," No , we don't do that here . We recycle polyethylene and we make it into other products . "
9585,spk0, How do you do that ? 
9585,spk1, By melting it down and then reforming it . Our main products are bin liners for kitchen bins and carrier bags for supermarkets . 
9586,spk0,What is a visa used for ? 
9586,spk1, It is a significant document for traveling abroad and visiting . 
9586,spk0, Oh . Where do I need to apply for a visa ? 
9586,spk1, There are passport processing center in many places . Visa is dealt with in embassies . You need to complete several forms and provide certain certificate . 
9586,spk0, Does it take a long time to get a visa ? 
9586,spk1, Not too long . 14 working days for a visa . 
9586,spk0, What materials do I need to provide ? 
9586,spk1, Your passport and ID card . 
9587,spk0,Hi . I want to get something nice for my niece . 
9587,spk1," Well , I've never heard of a little girl that didn't love Barbie dolls . "
9587,spk0," I like that suggestion . Show me one , please . "
9587,spk1, Here you go — Digital Barbie . 
9587,spk0," Oh , my niece will love her ! How much for her ? "
9587,spk1, Barbie is our best seller . She's only $ 29.95 . 
9587,spk0, That's great . I'll take her . 
9587,spk1, Your niece will love this . Anything else ? 
9587,spk0," Thank you , but no . This will do it for now . "
9587,spk1," With the tax , your total is $ 32.42 . Would you like to charge it ? "
9587,spk0," I'll pay cash , thank you . "
9587,spk1, Thank you for shopping here . 
9588,spk0,How do I take the tablets ? 
9588,spk1," Please take 2 tablets each time , 4 times a day . "
9588,spk0, How do I take the sucking lozenges ? 
9588,spk1," Please put one under your tongue , do not swallow it . "
9588,spk0, How do I take the pills ? 
9588,spk1, Please dissolve one pill in water before taking it . 
9588,spk0," Well , thanks very much . "
9588,spk1, You're welcome . 
9589,spk0,Do I need a visa ? 
9589,spk1," No , I shouldn ’ t think so . But you must take your passport of course . "
9589,spk0," Yes , I know . I must get my traveler ’ s check and some foreign currency . "
9589,spk1," Yes , you need the traveler ’ s check but you needn ’ t get any foreign currency . You can have my US Dollars , I don ’ t need them . "
9589,spk0," Really ? That ’ s very good of you , Helen . But I must get a new suitcase , my old one needs repairing . "
9589,spk1, You needn ’ t buy one . You can have mine . 
9589,spk0," That ’ s very kind of you , Helen . I hope you don ’ t mind my leaving you like this . I need a holiday . It won ’ t be long . "
9589,spk1," Don ’ t be silly , John . I ’ m going with you . It ’ s necessary for me to have a holiday too . "
9590,spk0,"Hey , Joe ! Where have you been these past few days ? "
9590,spk1, I ’ Ve been busy with a first aid course that I started about a week ago at the Red Cross . 
9590,spk0, Cool ! I ’ Ve always wanted to do something like that ! Have you learned anything useful ? 
9590,spk1," For sure ! I mean we ’ Ve learned how to apply pressure to stop bleeding , how to check for a pulse , and even how to apply CPR ! "
9590,spk0, Have you treated any real emergencies ? 
9590,spk1," Well , they took us along with some paramedics . There was this guy who fell off his motorcycle and suffered a concussion as well as a couple of compound fractures . His wounds were pretty serious so they had to rush him to the hospital . It was intense ! "
9590,spk0," I can imagine ! I tend to faint when I see blood , so I think I won ’ t be taking up a course like that anytime soon ! "
9591,spk0,Waiter ! 
9591,spk1," I'll be with you in a second . Uh ... Yes , ma'am ? "
9591,spk0, This is not what I asked for . I'm afraid . 
9591,spk1," Oh , I'm so sorry . May I ask what you ordered again ? "
9591,spk0," Yes . What I ordered is roast beef , not roast beef sandwiches . "
9592,spk0,I have to move . 
9592,spk1, You have not fulfilled your lease agreement yet . 
9592,spk0, I can ’ t stay here anymore . 
9592,spk1, There ’ s a problem with that . 
9592,spk0, What is the problem ? 
9592,spk1, I won ’ t be able to give you back your deposit . 
9592,spk0, Why not ? 
9592,spk1, This was stated in our agreement . 
9592,spk0, But I need it back . 
9592,spk1, I can ’ t do that . 
9592,spk0, It will be impossible for me to stay here . 
9592,spk1, That ’ s not my fault . 
9593,spk0,"Good morning , doctor . I've been suffering very much from a toothache lately . "
9593,spk1," Well , let me have a look . Will you sit down in this chair and open your mouth wide ? "
9593,spk0, I think one of the back ones at the top is giving me the most trouble . 
9593,spk1, Yes . This big one is badly decayed . I'm afraid it must be taken out . 
9593,spk0," Oh , I hate having teeth pulled out . Will it hurt ? "
9593,spk1," No need to worry . You won't feel anything at all . I'll give you an injection to stop the pain . Just wash your mouth out with this water , will you ? "
9593,spk0, Will it take long ? 
9593,spk1," No , it'll be over soon . Nurse , get some X-rays of our patient's molars . Then we'll start . Open your mouth wide . Don't be so nervous . Now open wider ... now stay , that's over ... "
9593,spk0, Is it out ? 
9593,spk1," Not yet , but it soon will be . Now open again please ... It's out ! Look ! "
9593,spk0," Well , really ! That was wonderful ! I felt no pain at all . Thank you , doctor . "
9594,spk0,"Waiter , please bring me some toast . "
9594,spk1, Sure . What kind of toast do you like ? 
9594,spk0, Pardon ? 
9594,spk1," We have white toast , whole wheat toast and rye toast . "
9594,spk0," I see , bring me the whole wheat toast . "
9594,spk1, Anything to drink ? 
9594,spk0," Milk , please . "
9595,spk0,Is there anything I can do for you ? 
9595,spk1, We are thinking of a two days ' tour to Vienna . 
9595,spk0, That's a good place to go at this time . How about this route ? 
9595,spk1, It looks fine . Is this an inclusive tour ? 
9595,spk0," No , sir , you have to deal with your own meal since we charge you only $ 80 for the trip . "
9596,spk0,Is this taxi taken ? 
9596,spk1," No , madam.May I help you ? "
9596,spk0, Yes.Will you take me to the station ? 
